image,mode,k,m,g,width,height,original_size_bytes,compressed_size_bytes,compression_rate,bpp,psnr_db,psnr_ok_30db,output_image
BDD/test_767.ppm,slicCC,1024.0,1.0,1.0,64,64,10647,6318,1.6851851851851851,12.33984375,20.4024,False,evaluation_results_auto/generated/test_767_slicCC_k1024_m1_g1_clean.ppm
BDD/test_768.ppm,SLIC,256.0,0.2,1.0,64,64,7520,5901,1.2743602779189969,11.525390625,30.5782,True,evaluation_results_auto/generated/test_768_SLIC_k256_m0.2_g1_clean.ppm
BDD/test_768.ppm,slicCC,1024.0,0.05,1.0,64,64,7520,4896,1.5359477124183007,9.5625,26.6905,False,evaluation_results_auto/generated/test_768_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_769.ppm,SLIC,64.0,0.05,1.0,64,64,4698,2715,1.7303867403314916,5.302734375,30.2843,True,evaluation_results_auto/generated/test_769_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_769.ppm,slicCC,1024.0,0.2,1.0,64,64,4698,3188,1.4736511919698871,6.2265625,29.5308,False,evaluation_results_auto/generated/test_769_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_77.ppm,SLIC,64.0,0.05,1.0,64,64,7509,3263,2.301256512411891,6.373046875,30.1476,True,evaluation_results_auto/generated/test_77_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_77.ppm,slicCC,1024.0,0.05,1.0,64,64,7509,5395,1.3918443002780352,10.537109375,30.5578,True,evaluation_results_auto/generated/test_77_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_770.ppm,SLIC,455.0,0.2,1.0,64,64,10129,7327,1.3824211819298484,14.310546875,27.3602,False,evaluation_results_auto/generated/test_770_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_770.ppm,slicCC,1024.0,1.0,1.0,64,64,10129,5970,1.6966499162479063,11.66015625,21.7289,False,evaluation_results_auto/generated/test_770_slicCC_k1024_m1_g1_clean.ppm
BDD/test_771.ppm,SLIC,256.0,0.7,1.0,64,64,8457,6314,1.3394044979410833,12.33203125,30.9045,True,evaluation_results_auto/generated/test_771_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_771.ppm,slicCC,1024.0,0.05,1.0,64,64,8457,5396,1.5672720533728688,10.5390625,26.6868,False,evaluation_results_auto/generated/test_771_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_772.ppm,SLIC,455.0,1.0,1.0,64,64,10023,7137,1.4043715846994536,13.939453125,28.2584,False,evaluation_results_auto/generated/test_772_SLIC_k455_m1_g1_clean.ppm
BDD/test_772.ppm,slicCC,1024.0,1.0,1.0,64,64,10023,5993,1.6724511930585684,11.705078125,25.4474,False,evaluation_results_auto/generated/test_772_slicCC_k1024_m1_g1_clean.ppm
BDD/test_773.ppm,SLIC,256.0,0.4,1.0,64,64,9193,6147,1.495526272978689,12.005859375,30.2872,True,evaluation_results_auto/generated/test_773_SLIC_k256_m0.4_g1_clean.ppm
BDD/test_773.ppm,slicCC,1024.0,0.05,1.0,64,64,9193,5775,1.5918614718614719,11.279296875,25.8092,False,evaluation_results_auto/generated/test_773_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_774.ppm,SLIC,455.0,0.2,1.0,64,64,10421,8197,1.2713187751616446,16.009765625,29.1154,False,evaluation_results_auto/generated/test_774_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_774.ppm,slicCC,1024.0,0.05,1.0,64,64,10421,6375,1.6346666666666667,12.451171875,24.7018,False,evaluation_results_auto/generated/test_774_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_775.ppm,SLIC,455.0,0.5,1.0,64,64,10738,8068,1.3309370352007932,15.7578125,27.3938,False,evaluation_results_auto/generated/test_775_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_775.ppm,slicCC,1024.0,0.5,1.0,64,64,10738,6336,1.694760101010101,12.375,23.2609,False,evaluation_results_auto/generated/test_775_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_776.ppm,SLIC,455.0,0.05,1.0,64,64,9476,7018,1.3502422342547735,13.70703125,28.5596,False,evaluation_results_auto/generated/test_776_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_776.ppm,slicCC,1024.0,0.7,1.0,64,64,9476,5662,1.6736135641116214,11.05859375,23.6871,False,evaluation_results_auto/generated/test_776_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_777.ppm,SLIC,64.0,0.05,2.0,64,64,5126,3088,1.6599740932642486,6.03125,30.4063,True,evaluation_results_auto/generated/test_777_SLIC_k64_m0.05_g2_clean.ppm
BDD/test_777.ppm,slicCC,1024.0,0.3,1.0,64,64,5126,3547,1.4451649281082606,6.927734375,28.146,False,evaluation_results_auto/generated/test_777_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_778.ppm,SLIC,455.0,0.4,1.0,64,64,9688,7711,1.256386979639476,15.060546875,30.5232,True,evaluation_results_auto/generated/test_778_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_778.ppm,slicCC,1024.0,0.05,1.0,64,64,9688,6204,1.561573178594455,12.1171875,25.7695,False,evaluation_results_auto/generated/test_778_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_779.ppm,SLIC,455.0,1.0,1.0,64,64,10267,7450,1.3781208053691276,14.55078125,28.6976,False,evaluation_results_auto/generated/test_779_SLIC_k455_m1_g1_clean.ppm
BDD/test_779.ppm,slicCC,1024.0,0.05,1.0,64,64,10267,5877,1.7469797515739323,11.478515625,23.5364,False,evaluation_results_auto/generated/test_779_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_78.ppm,SLIC,455.0,1.0,1.0,64,64,9781,7450,1.3128859060402684,14.55078125,30.4372,True,evaluation_results_auto/generated/test_78_SLIC_k455_m1_g1_clean.ppm
BDD/test_78.ppm,slicCC,1024.0,0.5,1.0,64,64,9781,6002,1.629623458847051,11.72265625,26.3073,False,evaluation_results_auto/generated/test_78_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_780.ppm,SLIC,455.0,0.5,1.0,64,64,10674,8032,1.3289342629482073,15.6875,28.2798,False,evaluation_results_auto/generated/test_780_SLIC_k455_m0.5_g1_clean.ppm
BDD/test_780.ppm,slicCC,1024.0,1.0,1.0,64,64,10674,6238,1.7111253606925296,12.18359375,22.3557,False,evaluation_results_auto/generated/test_780_slicCC_k1024_m1_g1_clean.ppm
BDD/test_781.ppm,SLIC,455.0,0.4,1.0,64,64,11014,8056,1.3671797418073486,15.734375,26.2126,False,evaluation_results_auto/generated/test_781_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_781.ppm,slicCC,1024.0,0.3,1.0,64,64,11014,6398,1.7214754610815879,12.49609375,22.38,False,evaluation_results_auto/generated/test_781_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_782.ppm,SLIC,455.0,0.05,1.0,64,64,10237,7026,1.4570167947623114,13.72265625,26.639,False,evaluation_results_auto/generated/test_782_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_782.ppm,slicCC,1024.0,0.05,1.0,64,64,10237,5579,1.8349166517297006,10.896484375,22.3682,False,evaluation_results_auto/generated/test_782_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_783.ppm,SLIC,256.0,0.4,1.0,64,64,7847,5424,1.4467182890855457,10.59375,32.5191,True,evaluation_results_auto/generated/test_783_SLIC_k256_m0.4_g1_clean.ppm
BDD/test_783.ppm,slicCC,1024.0,0.05,1.0,64,64,7847,5410,1.4504621072088724,10.56640625,28.9058,False,evaluation_results_auto/generated/test_783_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_784.ppm,SLIC,455.0,0.05,1.0,64,64,9695,7428,1.3051965535810448,14.5078125,31.1639,True,evaluation_results_auto/generated/test_784_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_784.ppm,slicCC,1024.0,0.7,1.0,64,64,9695,6009,1.6134132135130637,11.736328125,27.0123,False,evaluation_results_auto/generated/test_784_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_785.ppm,SLIC,455.0,1.0,1.0,64,64,11373,9156,1.2421363040629096,17.8828125,26.6635,False,evaluation_results_auto/generated/test_785_SLIC_k455_m1_g1_clean.ppm
BDD/test_785.ppm,slicCC,1024.0,0.4,1.0,64,64,11373,6758,1.682894347440071,13.19921875,19.63,False,evaluation_results_auto/generated/test_785_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_786.ppm,SLIC,256.0,1.0,1.0,64,64,8682,5992,1.448931909212283,11.703125,31.5962,True,evaluation_results_auto/generated/test_786_SLIC_k256_m1_g1_clean.ppm
BDD/test_786.ppm,slicCC,1024.0,1.0,1.0,64,64,8682,5462,1.5895276455510803,10.66796875,27.5441,False,evaluation_results_auto/generated/test_786_slicCC_k1024_m1_g1_clean.ppm
BDD/test_787.ppm,SLIC,455.0,0.4,1.0,64,64,9710,6965,1.394113424264178,13.603515625,28.6201,False,evaluation_results_auto/generated/test_787_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_787.ppm,slicCC,1024.0,0.4,1.0,64,64,9710,5690,1.7065026362038664,11.11328125,24.1899,False,evaluation_results_auto/generated/test_787_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_788.ppm,SLIC,64.0,0.7,2.0,64,64,5643,3362,1.6784651992861392,6.56640625,33.8324,True,evaluation_results_auto/generated/test_788_SLIC_k64_m0.7_g2_clean.ppm
BDD/test_788.ppm,slicCC,1024.0,1.0,1.0,64,64,5643,4119,1.3699927166788055,8.044921875,31.6793,True,evaluation_results_auto/generated/test_788_slicCC_k1024_m1_g1_clean.ppm
BDD/test_789.ppm,SLIC,455.0,0.2,1.0,64,64,11242,8952,1.2558087578194816,17.484375,26.8771,False,evaluation_results_auto/generated/test_789_SLIC_k455_m0.2_g1_clean.ppm
BDD/test_789.ppm,slicCC,1024.0,0.5,1.0,64,64,11242,6604,1.7023016353725016,12.8984375,20.7748,False,evaluation_results_auto/generated/test_789_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_79.ppm,SLIC,64.0,0.05,1.0,64,64,4745,2877,1.6492874522071603,5.619140625,35.4534,True,evaluation_results_auto/generated/test_79_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_79.ppm,slicCC,256.0,1.0,3.0,64,64,4745,2646,1.7932728647014362,5.16796875,30.5231,True,evaluation_results_auto/generated/test_79_slicCC_k256_m1_g3_clean.ppm
BDD/test_790.ppm,SLIC,455.0,1.0,1.0,64,64,10754,8249,1.3036731725057582,16.111328125,27.7926,False,evaluation_results_auto/generated/test_790_SLIC_k455_m1_g1_clean.ppm
BDD/test_790.ppm,slicCC,1024.0,0.5,1.0,64,64,10754,6332,1.6983575489576752,12.3671875,23.4144,False,evaluation_results_auto/generated/test_790_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_791.ppm,SLIC,256.0,0.7,1.0,64,64,8706,5990,1.453422370617696,11.69921875,30.1457,True,evaluation_results_auto/generated/test_791_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_791.ppm,slicCC,1024.0,1.0,1.0,64,64,8706,5531,1.5740372446212259,10.802734375,25.9655,False,evaluation_results_auto/generated/test_791_slicCC_k1024_m1_g1_clean.ppm
BDD/test_792.ppm,SLIC,455.0,0.4,1.0,64,64,10272,7788,1.3189522342064715,15.2109375,29.4811,False,evaluation_results_auto/generated/test_792_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_792.ppm,slicCC,1024.0,1.0,1.0,64,64,10272,6490,1.5827426810477658,12.67578125,25.3454,False,evaluation_results_auto/generated/test_792_slicCC_k1024_m1_g1_clean.ppm
BDD/test_793.ppm,SLIC,455.0,0.3,1.0,64,64,10529,8193,1.2851214451360917,16.001953125,27.7036,False,evaluation_results_auto/generated/test_793_SLIC_k455_m0.3_g1_clean.ppm
BDD/test_793.ppm,slicCC,1024.0,0.5,1.0,64,64,10529,6232,1.6895057766367136,12.171875,22.1638,False,evaluation_results_auto/generated/test_793_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_794.ppm,SLIC,1024.0,0.4,1.0,64,64,9438,6990,1.3502145922746782,13.65234375,29.4366,False,evaluation_results_auto/generated/test_794_SLIC_k1024_m0.4_g1_clean.ppm
BDD/test_794.ppm,slicCC,1024.0,0.7,1.0,64,64,9438,5903,1.5988480433677792,11.529296875,26.9487,False,evaluation_results_auto/generated/test_794_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_795.ppm,SLIC,455.0,0.4,1.0,64,64,10140,7460,1.3592493297587132,14.5703125,27.0171,False,evaluation_results_auto/generated/test_795_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_795.ppm,slicCC,1024.0,0.7,1.0,64,64,10140,6025,1.68298755186722,11.767578125,21.9923,False,evaluation_results_auto/generated/test_795_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_796.ppm,SLIC,64.0,0.05,1.0,64,64,3820,2477,1.5421881308033911,4.837890625,33.757,True,evaluation_results_auto/generated/test_796_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_796.ppm,slicCC,1024.0,0.5,2.0,64,64,3820,2804,1.362339514978602,5.4765625,30.5131,True,evaluation_results_auto/generated/test_796_slicCC_k1024_m0.5_g2_clean.ppm
BDD/test_797.ppm,SLIC,455.0,1.0,1.0,64,64,9792,7047,1.3895274584929758,13.763671875,29.4186,False,evaluation_results_auto/generated/test_797_SLIC_k455_m1_g1_clean.ppm
BDD/test_797.ppm,slicCC,1024.0,0.05,1.0,64,64,9792,6207,1.5775737071048817,12.123046875,25.4707,False,evaluation_results_auto/generated/test_797_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_798.ppm,SLIC,455.0,1.0,1.0,64,64,10217,7945,1.2859660163624922,15.517578125,30.4404,True,evaluation_results_auto/generated/test_798_SLIC_k455_m1_g1_clean.ppm
BDD/test_798.ppm,slicCC,1024.0,0.05,1.0,64,64,10217,6157,1.6594120513236965,12.025390625,23.354,False,evaluation_results_auto/generated/test_798_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_799.ppm,SLIC,1024.0,0.05,1.0,64,64,7386,5870,1.2582623509369677,11.46484375,29.933,False,evaluation_results_auto/generated/test_799_SLIC_k1024_m0.05_g1_clean.ppm
BDD/test_799.ppm,slicCC,1024.0,0.2,1.0,64,64,7386,4987,1.4810507319029476,9.740234375,27.6501,False,evaluation_results_auto/generated/test_799_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_8.ppm,SLIC,256.0,0.05,1.0,64,64,8222,5443,1.5105640271908873,10.630859375,31.5646,True,evaluation_results_auto/generated/test_8_SLIC_k256_m0.05_g1_clean.ppm
BDD/test_8.ppm,slicCC,1024.0,1.0,1.0,64,64,8222,5486,1.4987240247903755,10.71484375,29.2327,False,evaluation_results_auto/generated/test_8_slicCC_k1024_m1_g1_clean.ppm
BDD/test_80.ppm,SLIC,455.0,0.7,1.0,64,64,10477,7929,1.3213519989910456,15.486328125,29.6914,False,evaluation_results_auto/generated/test_80_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_80.ppm,slicCC,1024.0,0.4,1.0,64,64,10477,6429,1.6296469124280604,12.556640625,24.0653,False,evaluation_results_auto/generated/test_80_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_800.ppm,SLIC,256.0,0.7,1.0,64,64,9337,6566,1.4220225403594273,12.82421875,30.6168,True,evaluation_results_auto/generated/test_800_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_800.ppm,slicCC,1024.0,0.4,1.0,64,64,9337,5790,1.612607944732297,11.30859375,26.9405,False,evaluation_results_auto/generated/test_800_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_801.ppm,SLIC,1024.0,0.3,1.0,64,64,10043,7873,1.275625555696685,15.376953125,30.8428,True,evaluation_results_auto/generated/test_801_SLIC_k1024_m0.3_g1_clean.ppm
BDD/test_801.ppm,slicCC,1024.0,0.3,1.0,64,64,10043,6100,1.6463934426229507,11.9140625,26.9624,False,evaluation_results_auto/generated/test_801_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_802.ppm,SLIC,455.0,0.05,1.0,64,64,10466,7560,1.3843915343915343,14.765625,27.7234,False,evaluation_results_auto/generated/test_802_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_802.ppm,slicCC,1024.0,0.5,1.0,64,64,10466,5870,1.7829642248722317,11.46484375,23.8329,False,evaluation_results_auto/generated/test_802_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_803.ppm,SLIC,64.0,0.05,2.0,64,64,5852,3938,1.4860335195530727,7.69140625,36.1633,True,evaluation_results_auto/generated/test_803_SLIC_k64_m0.05_g2_clean.ppm
BDD/test_803.ppm,slicCC,455.0,0.05,1.0,64,64,5852,3424,1.7091121495327102,6.6875,31.9197,True,evaluation_results_auto/generated/test_803_slicCC_k455_m0.05_g1_clean.ppm
BDD/test_804.ppm,SLIC,455.0,1.0,1.0,64,64,9625,6676,1.4417315757938887,13.0390625,28.6236,False,evaluation_results_auto/generated/test_804_SLIC_k455_m1_g1_clean.ppm
BDD/test_804.ppm,slicCC,455.0,0.5,1.0,64,64,9625,4908,1.961083944580277,9.5859375,23.642,False,evaluation_results_auto/generated/test_804_slicCC_k455_m0.5_g1_clean.ppm
BDD/test_805.ppm,SLIC,455.0,1.0,1.0,64,64,10529,8308,1.2673326913818006,16.2265625,29.518,False,evaluation_results_auto/generated/test_805_SLIC_k455_m1_g1_clean.ppm
BDD/test_805.ppm,slicCC,1024.0,0.2,1.0,64,64,10529,6398,1.645670522038137,12.49609375,25.0521,False,evaluation_results_auto/generated/test_805_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_806.ppm,SLIC,1024.0,0.05,1.0,64,64,10773,8369,1.287250567570797,16.345703125,27.6539,False,evaluation_results_auto/generated/test_806_SLIC_k1024_m0.05_g1_clean.ppm
BDD/test_806.ppm,slicCC,1024.0,0.7,1.0,64,64,10773,6512,1.6543304668304668,12.71875,22.9599,False,evaluation_results_auto/generated/test_806_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_807.ppm,SLIC,455.0,1.0,1.0,64,64,10227,8081,1.2655611929216681,15.783203125,30.6902,True,evaluation_results_auto/generated/test_807_SLIC_k455_m1_g1_clean.ppm
BDD/test_807.ppm,slicCC,1024.0,1.0,1.0,64,64,10227,6238,1.6394677781340172,12.18359375,25.7269,False,evaluation_results_auto/generated/test_807_slicCC_k1024_m1_g1_clean.ppm
BDD/test_808.ppm,SLIC,455.0,0.05,1.0,64,64,11737,9246,1.2694138005624054,18.05859375,26.1141,False,evaluation_results_auto/generated/test_808_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_808.ppm,slicCC,1024.0,0.4,1.0,64,64,11737,6577,1.784552227459328,12.845703125,19.5165,False,evaluation_results_auto/generated/test_808_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_809.ppm,SLIC,64.0,0.05,1.0,64,64,7422,3854,1.92579138557343,7.52734375,32.2059,True,evaluation_results_auto/generated/test_809_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_809.ppm,slicCC,455.0,0.2,2.0,64,64,7422,3885,1.9104247104247105,7.587890625,30.4932,True,evaluation_results_auto/generated/test_809_slicCC_k455_m0.2_g2_clean.ppm
BDD/test_81.ppm,SLIC,256.0,0.05,1.0,64,64,7714,5565,1.3861635220125785,10.869140625,32.4098,True,evaluation_results_auto/generated/test_81_SLIC_k256_m0.05_g1_clean.ppm
BDD/test_81.ppm,slicCC,1024.0,0.05,1.0,64,64,7714,5356,1.440253920836445,10.4609375,29.3022,False,evaluation_results_auto/generated/test_81_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_810.ppm,SLIC,256.0,0.7,1.0,64,64,9578,7679,1.2472978252376612,14.998046875,30.8545,True,evaluation_results_auto/generated/test_810_SLIC_k256_m0.7_g1_clean.ppm
BDD/test_810.ppm,slicCC,1024.0,0.05,1.0,64,64,9578,5722,1.6738902481649773,11.17578125,25.6091,False,evaluation_results_auto/generated/test_810_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_811.ppm,SLIC,256.0,0.3,1.0,64,64,8807,5607,1.5707151774567505,10.951171875,30.2298,True,evaluation_results_auto/generated/test_811_SLIC_k256_m0.3_g1_clean.ppm
BDD/test_811.ppm,slicCC,1024.0,0.05,1.0,64,64,8807,5530,1.5925858951175407,10.80078125,28.2642,False,evaluation_results_auto/generated/test_811_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_812.ppm,SLIC,64.0,0.3,2.0,64,64,5412,3226,1.6776193428394297,6.30078125,32.3234,True,evaluation_results_auto/generated/test_812_SLIC_k64_m0.3_g2_clean.ppm
BDD/test_812.ppm,slicCC,1024.0,1.0,1.0,64,64,5412,4111,1.3164680126489905,8.029296875,30.7273,True,evaluation_results_auto/generated/test_812_slicCC_k1024_m1_g1_clean.ppm
BDD/test_813.ppm,SLIC,455.0,0.7,1.0,64,64,10526,8377,1.256535752656082,16.361328125,27.2831,False,evaluation_results_auto/generated/test_813_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_813.ppm,slicCC,1024.0,0.5,1.0,64,64,10526,6487,1.622629875134885,12.669921875,21.4695,False,evaluation_results_auto/generated/test_813_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_814.ppm,SLIC,256.0,0.1,1.0,64,64,4797,3516,1.3643344709897611,6.8671875,32.0363,True,evaluation_results_auto/generated/test_814_SLIC_k256_m0.1_g1_clean.ppm
BDD/test_814.ppm,slicCC,1024.0,1.0,1.0,64,64,4797,3233,1.4837612124961337,6.314453125,30.1176,True,evaluation_results_auto/generated/test_814_slicCC_k1024_m1_g1_clean.ppm
BDD/test_815.ppm,SLIC,64.0,0.7,4.0,64,64,7497,3289,2.2794162359379753,6.423828125,31.3101,True,evaluation_results_auto/generated/test_815_SLIC_k64_m0.7_g4_clean.ppm
BDD/test_815.ppm,slicCC,1024.0,0.2,1.0,64,64,7497,4956,1.5127118644067796,9.6796875,30.4862,True,evaluation_results_auto/generated/test_815_slicCC_k1024_m0.2_g1_clean.ppm
BDD/test_816.ppm,SLIC,455.0,0.7,1.0,64,64,10443,7892,1.3232387227572224,15.4140625,28.0296,False,evaluation_results_auto/generated/test_816_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_816.ppm,slicCC,1024.0,0.05,1.0,64,64,10443,6301,1.657355975242025,12.306640625,23.325,False,evaluation_results_auto/generated/test_816_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_817.ppm,SLIC,455.0,0.3,1.0,64,64,11014,8186,1.3454678719765454,15.98828125,26.5408,False,evaluation_results_auto/generated/test_817_SLIC_k455_m0.3_g1_clean.ppm
BDD/test_817.ppm,slicCC,1024.0,1.0,1.0,64,64,11014,6395,1.7222830336200157,12.490234375,21.2226,False,evaluation_results_auto/generated/test_817_slicCC_k1024_m1_g1_clean.ppm
BDD/test_818.ppm,SLIC,455.0,0.3,1.0,64,64,11420,9058,1.2607639655553102,17.69140625,25.5676,False,evaluation_results_auto/generated/test_818_SLIC_k455_m0.3_g1_clean.ppm
BDD/test_818.ppm,slicCC,1024.0,1.0,1.0,64,64,11420,6357,1.7964448639295265,12.416015625,17.9518,False,evaluation_results_auto/generated/test_818_slicCC_k1024_m1_g1_clean.ppm
BDD/test_819.ppm,SLIC,455.0,1.0,1.0,64,64,9625,6939,1.38708747658164,13.552734375,28.0232,False,evaluation_results_auto/generated/test_819_SLIC_k455_m1_g1_clean.ppm
BDD/test_819.ppm,slicCC,1024.0,0.05,1.0,64,64,9625,4788,2.010233918128655,9.3515625,22.074,False,evaluation_results_auto/generated/test_819_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_82.ppm,SLIC,455.0,0.4,1.0,64,64,11420,8762,1.3033553983108879,17.11328125,26.3695,False,evaluation_results_auto/generated/test_82_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_82.ppm,slicCC,1024.0,0.3,1.0,64,64,11420,6734,1.695871695871696,13.15234375,21.1809,False,evaluation_results_auto/generated/test_82_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_820.ppm,SLIC,455.0,0.4,1.0,64,64,8770,6394,1.371598373475133,12.48828125,30.2432,True,evaluation_results_auto/generated/test_820_SLIC_k455_m0.4_g1_clean.ppm
BDD/test_820.ppm,slicCC,1024.0,0.3,1.0,64,64,8770,5539,1.5833182884997292,10.818359375,25.4657,False,evaluation_results_auto/generated/test_820_slicCC_k1024_m0.3_g1_clean.ppm
BDD/test_821.ppm,SLIC,455.0,0.7,1.0,64,64,9166,6927,1.3232279486069005,13.529296875,30.8716,True,evaluation_results_auto/generated/test_821_SLIC_k455_m0.7_g1_clean.ppm
BDD/test_821.ppm,slicCC,1024.0,0.7,1.0,64,64,9166,5797,1.581162670346731,11.322265625,28.4138,False,evaluation_results_auto/generated/test_821_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_822.ppm,SLIC,455.0,0.05,1.0,64,64,10867,8052,1.3496025832091405,15.7265625,26.4359,False,evaluation_results_auto/generated/test_822_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_822.ppm,slicCC,1024.0,0.4,1.0,64,64,10867,6217,1.7479491716261863,12.142578125,22.5403,False,evaluation_results_auto/generated/test_822_slicCC_k1024_m0.4_g1_clean.ppm
BDD/test_823.ppm,SLIC,256.0,0.4,1.0,64,64,5730,3884,1.4752832131822864,7.5859375,31.5362,True,evaluation_results_auto/generated/test_823_SLIC_k256_m0.4_g1_clean.ppm
BDD/test_823.ppm,slicCC,1024.0,0.7,1.0,64,64,5730,4001,1.4321419645088729,7.814453125,29.701,False,evaluation_results_auto/generated/test_823_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_824.ppm,SLIC,455.0,0.3,1.0,64,64,10083,7670,1.3146023468057366,14.98046875,29.1254,False,evaluation_results_auto/generated/test_824_SLIC_k455_m0.3_g1_clean.ppm
BDD/test_824.ppm,slicCC,1024.0,0.7,1.0,64,64,10083,6236,1.6169018601667735,12.1796875,23.8441,False,evaluation_results_auto/generated/test_824_slicCC_k1024_m0.7_g1_clean.ppm
BDD/test_825.ppm,SLIC,64.0,0.05,1.0,64,64,7289,3598,2.025847693162868,7.02734375,30.1938,True,evaluation_results_auto/generated/test_825_SLIC_k64_m0.05_g1_clean.ppm
BDD/test_825.ppm,slicCC,1024.0,0.5,1.0,64,64,7289,5025,1.4505472636815921,9.814453125,28.9175,False,evaluation_results_auto/generated/test_825_slicCC_k1024_m0.5_g1_clean.ppm
BDD/test_826.ppm,SLIC,455.0,0.05,1.0,64,64,10084,8191,1.2311073129044072,15.998046875,30.7504,True,evaluation_results_auto/generated/test_826_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_826.ppm,slicCC,1024.0,1.0,1.0,64,64,10084,6342,1.5900346893724377,12.38671875,25.2568,False,evaluation_results_auto/generated/test_826_slicCC_k1024_m1_g1_clean.ppm
BDD/test_827.ppm,SLIC,455.0,0.05,1.0,64,64,8993,6977,1.2889494051884764,13.626953125,31.0668,True,evaluation_results_auto/generated/test_827_SLIC_k455_m0.05_g1_clean.ppm
BDD/test_827.ppm,slicCC,1024.0,0.05,1.0,64,64,8993,5714,1.5738536926846343,11.16015625,25.7212,False,evaluation_results_auto/generated/test_827_slicCC_k1024_m0.05_g1_clean.ppm
BDD/test_828.ppm,SLIC,64.0,0.05,2.0,64,64,7901,4012,1.9693419740777667,7.8359375,30.1278,True,evaluation_results_auto/generated/test_828_SLIC_k64_m0.05_g2_clean.ppm
BDD/test_828.ppm,slicCC,1024.0,0.05,1.0,64,64,7901,5235,1.5092645654250239,10.224609375,29.9484,False,evaluation_results_auto/generated/test_828_slicCC_k1024_m0.05_g1_clean.ppm
