image,mode,bpp,psnr_db,compression_rate,k,m,g,psnr_ok_30db
BDD/test_465.ppm,SLIC,14.93359375,30.1012,1.1968349463771908,256.0,1.0,1.0,True
BDD/test_465.ppm,slicCC,10.916015625,23.862,1.6373233136518162,1024.0,1.0,1.0,False
BDD/test_466.ppm,SLIC,15.6015625,30.9305,1.2110665998998498,455.0,0.4,1.0,True
BDD/test_466.ppm,slicCC,11.701171875,24.3545,1.614755466533133,1024.0,1.0,1.0,False
BDD/test_467.ppm,SLIC,12.4609375,31.0683,1.3202194357366772,256.0,1.0,1.0,True
BDD/test_467.ppm,slicCC,10.806640625,27.4762,1.5223206217242002,1024.0,1.0,1.0,False
BDD/test_468.ppm,SLIC,13.890625,30.337,1.3572834645669292,455.0,0.7,1.0,True
BDD/test_468.ppm,slicCC,11.185546875,25.1568,1.6855247075257551,1024.0,0.2,1.0,False
BDD/test_469.ppm,SLIC,13.9921875,30.7469,1.272892238972641,455.0,0.2,1.0,True
BDD/test_469.ppm,slicCC,11.263671875,26.9778,1.5812380787237732,1024.0,0.2,1.0,False
BDD/test_47.ppm,SLIC,13.462890625,30.708,1.3209052662120992,455.0,0.7,1.0,True
BDD/test_47.ppm,slicCC,11.328125,27.8331,1.5698275862068964,1024.0,0.5,1.0,False
BDD/test_470.ppm,SLIC,16.98046875,29.6676,1.2441913963653095,455.0,0.7,1.0,False
BDD/test_470.ppm,slicCC,12.65234375,23.9725,1.6698054955233097,1024.0,0.4,1.0,False
BDD/test_471.ppm,SLIC,15.8203125,27.864,1.3317283950617285,455.0,0.5,1.0,False
BDD/test_471.ppm,slicCC,12.57421875,23.9662,1.675520347934141,1024.0,0.4,1.0,False
BDD/test_472.ppm,SLIC,14.638671875,27.8392,1.334356237491661,455.0,0.05,1.0,False
BDD/test_472.ppm,slicCC,11.884765625,22.4119,1.6435497124075595,1024.0,0.05,1.0,False
BDD/test_473.ppm,SLIC,13.076171875,29.9891,1.3959671396564601,455.0,0.4,1.0,False
BDD/test_473.ppm,slicCC,10.822265625,25.6804,1.6866991517776575,1024.0,1.0,1.0,False
BDD/test_474.ppm,SLIC,15.650390625,28.6902,1.284038437538999,455.0,0.5,1.0,False
BDD/test_474.ppm,slicCC,12.30859375,24.094,1.6326562995874325,1024.0,1.0,1.0,False
BDD/test_475.ppm,SLIC,7.19140625,31.6695,1.8878326996197718,64.0,1.0,3.0,True
BDD/test_475.ppm,slicCC,9.67578125,32.197,1.4031085991118288,1024.0,1.0,1.0,True
BDD/test_476.ppm,SLIC,7.96875,30.315,2.020098039215686,64.0,0.7,2.0,True
BDD/test_476.ppm,slicCC,10.576171875,30.6288,1.5220683287165282,1024.0,1.0,1.0,True
BDD/test_477.ppm,SLIC,12.626953125,30.4834,1.3927300850734725,256.0,0.7,1.0,True
BDD/test_477.ppm,slicCC,11.5234375,26.3015,1.5261016949152542,1024.0,0.05,1.0,False
BDD/test_478.ppm,SLIC,15.384765625,30.6964,1.3059540434175447,455.0,0.1,1.0,True
BDD/test_478.ppm,slicCC,12.287109375,24.9311,1.6351931330472103,1024.0,1.0,1.0,False
BDD/test_479.ppm,SLIC,14.720703125,30.4876,1.1466100570518774,256.0,0.4,1.0,True
BDD/test_479.ppm,slicCC,11.013671875,22.7123,1.5325412307146657,1024.0,0.05,1.0,False
BDD/test_48.ppm,SLIC,11.607421875,31.7931,1.3897021706208985,256.0,0.7,1.0,True
BDD/test_48.ppm,slicCC,11.216796875,28.6362,1.4380985547623193,1024.0,1.0,1.0,False
BDD/test_480.ppm,SLIC,16.86328125,29.7029,1.234885337039611,455.0,0.3,1.0,False
BDD/test_480.ppm,slicCC,12.685546875,24.529,1.6415704387990762,1024.0,0.5,1.0,False
BDD/test_481.ppm,SLIC,10.111328125,32.5476,1.318137917712961,256.0,0.2,1.0,True
BDD/test_481.ppm,slicCC,7.908203125,27.3968,1.6853544084959249,1024.0,0.05,1.0,False
BDD/test_482.ppm,SLIC,4.859375,35.2903,1.8983118971061093,64.0,0.1,1.0,True
BDD/test_482.ppm,slicCC,4.580078125,31.3812,2.0140724946695094,114.0,0.05,2.0,True
BDD/test_483.ppm,SLIC,16.212890625,28.8253,1.2982773159860257,455.0,0.7,1.0,False
BDD/test_483.ppm,slicCC,12.26171875,23.8813,1.7166294998407137,1024.0,0.05,1.0,False
BDD/test_484.ppm,SLIC,11.529296875,29.4257,1.5414196171438252,256.0,0.7,1.0,False
BDD/test_484.ppm,slicCC,10.59765625,23.713,1.6769259122742353,1024.0,1.0,1.0,False
BDD/test_485.ppm,SLIC,15.615234375,27.1194,1.3417135709818637,455.0,0.5,1.0,False
BDD/test_485.ppm,slicCC,12.59375,22.9,1.6636166253101736,1024.0,0.4,1.0,False
BDD/test_486.ppm,SLIC,13.099609375,29.1439,1.4310421947219323,455.0,0.7,1.0,False
BDD/test_486.ppm,slicCC,11.046875,25.8757,1.6969589816124468,1024.0,1.0,1.0,False
BDD/test_487.ppm,SLIC,17.2578125,28.0248,1.2653915799004074,455.0,1.0,1.0,False
BDD/test_487.ppm,slicCC,12.681640625,22.3279,1.7220083166486986,1024.0,0.5,1.0,False
BDD/test_488.ppm,SLIC,14.921875,28.0153,1.3323298429319372,455.0,0.4,1.0,False
BDD/test_488.ppm,slicCC,12.013671875,23.2608,1.6548528694521216,1024.0,1.0,1.0,False
BDD/test_489.ppm,SLIC,15.740234375,31.0926,1.2229805186747735,455.0,1.0,1.0,True
BDD/test_489.ppm,slicCC,11.599609375,25.9135,1.6595386428691699,1024.0,0.05,1.0,False
BDD/test_49.ppm,SLIC,16.466796875,27.9998,1.2795635155972007,455.0,0.7,1.0,False
BDD/test_49.ppm,slicCC,12.796875,23.1375,1.6465201465201464,1024.0,0.05,1.0,False
BDD/test_490.ppm,SLIC,14.34375,31.0513,1.3363289760348585,455.0,1.0,1.0,True
BDD/test_490.ppm,slicCC,11.666015625,26.7519,1.6430604386405492,1024.0,0.05,1.0,False
BDD/test_491.ppm,SLIC,16.57421875,29.108,1.2495875559745464,1024.0,0.4,1.0,False
BDD/test_491.ppm,slicCC,12.5703125,23.3942,1.6476072094468615,1024.0,0.4,1.0,False
BDD/test_492.ppm,SLIC,13.447265625,30.072,1.311692084241104,455.0,0.5,1.0,True
BDD/test_492.ppm,slicCC,11.287109375,26.4006,1.5627271154178923,1024.0,0.05,1.0,False
BDD/test_493.ppm,SLIC,7.40234375,31.3602,2.0720316622691293,64.0,1.0,3.0,True
BDD/test_493.ppm,slicCC,10.9921875,30.3803,1.3953447050461976,1024.0,0.3,1.0,True
BDD/test_494.ppm,SLIC,7.9140625,31.676,1.970878578479763,64.0,0.05,2.0,True
BDD/test_494.ppm,slicCC,9.078125,31.1982,1.71815834767642,455.0,0.05,1.0,True
BDD/test_495.ppm,SLIC,17.091796875,25.2432,1.3265912467146612,455.0,0.5,1.0,False
BDD/test_495.ppm,slicCC,13.16015625,20.7299,1.7229148115167705,1024.0,0.4,1.0,False
BDD/test_496.ppm,SLIC,10.314453125,32.6906,1.5256580193145237,256.0,0.7,1.0,True
BDD/test_496.ppm,slicCC,9.26171875,30.0195,1.6990721214677351,455.0,0.7,1.0,True
BDD/test_497.ppm,SLIC,16.681640625,28.5991,1.2559419271748038,455.0,0.5,1.0,False
BDD/test_497.ppm,slicCC,12.541015625,22.793,1.6706120541971656,1024.0,0.4,1.0,False
BDD/test_498.ppm,SLIC,13.416015625,29.3686,1.401368467025768,455.0,0.5,1.0,False
BDD/test_498.ppm,slicCC,11.072265625,24.8049,1.6980067031222439,1024.0,0.5,1.0,False
BDD/test_499.ppm,SLIC,7.14453125,30.4774,2.2471295790049206,64.0,0.1,3.0,True
BDD/test_499.ppm,slicCC,10.916015625,31.4111,1.470746108427268,1024.0,0.05,1.0,True
BDD/test_5.ppm,SLIC,13.36328125,30.9739,1.3539900613855598,455.0,1.0,1.0,True
BDD/test_5.ppm,slicCC,11.619140625,28.3063,1.5572365103378718,1024.0,0.05,1.0,False
BDD/test_50.ppm,SLIC,10.8984375,30.5316,1.3695340501792115,256.0,0.05,1.0,True
BDD/test_50.ppm,slicCC,9.3359375,25.9434,1.598744769874477,1024.0,0.05,1.0,False
BDD/test_500.ppm,SLIC,6.984375,34.0345,1.857662192393736,64.0,0.05,2.0,True
BDD/test_500.ppm,slicCC,6.79296875,30.1106,1.9100057504312824,256.0,0.05,1.0,True
BDD/test_501.ppm,SLIC,14.421875,29.3785,1.3261105092091008,455.0,0.7,1.0,False
BDD/test_501.ppm,slicCC,11.326171875,24.3313,1.6885669943093637,1024.0,1.0,1.0,False
BDD/test_502.ppm,SLIC,13.638671875,26.9909,1.4114277531147073,455.0,0.4,1.0,False
BDD/test_502.ppm,slicCC,11.806640625,23.9721,1.6304383788254757,1024.0,0.7,1.0,False
BDD/test_503.ppm,SLIC,14.169921875,29.9007,1.337973811164714,455.0,0.2,1.0,False
BDD/test_503.ppm,slicCC,11.919921875,26.3518,1.5905292479108635,1024.0,1.0,1.0,False
BDD/test_504.ppm,SLIC,17.611328125,27.8443,1.2568481756681824,455.0,1.0,1.0,False
BDD/test_504.ppm,slicCC,12.5390625,21.4553,1.7652647975077882,1024.0,1.0,1.0,False
BDD/test_505.ppm,SLIC,5.373046875,31.3474,2.449654671028717,64.0,0.7,2.0,True
BDD/test_505.ppm,slicCC,6.412109375,31.0013,2.052695705147731,256.0,0.4,1.0,True
BDD/test_506.ppm,SLIC,14.09765625,29.334,1.3595178719866998,455.0,0.5,1.0,False
BDD/test_506.ppm,slicCC,9.69140625,22.9129,1.9776299879081016,1024.0,0.05,1.0,False
BDD/test_507.ppm,SLIC,14.291015625,30.7316,1.2995763290966242,1024.0,0.05,1.0,True
BDD/test_507.ppm,slicCC,10.927734375,24.6475,1.6995531724754245,1024.0,0.7,1.0,False
BDD/test_508.ppm,SLIC,10.095703125,30.2851,1.535306635712904,256.0,0.05,1.0,True
BDD/test_508.ppm,slicCC,10.3984375,27.8477,1.4906085649887302,1024.0,0.05,1.0,False
BDD/test_509.ppm,SLIC,8.259765625,31.2687,1.3109482147079687,455.0,0.4,1.0,True
BDD/test_509.ppm,slicCC,6.576171875,26.775,1.6465696465696467,1024.0,0.05,1.0,False
BDD/test_51.ppm,SLIC,15.875,27.2719,1.3540846456692914,455.0,0.7,1.0,False
BDD/test_51.ppm,slicCC,12.4140625,22.901,1.7315921963499057,1024.0,0.4,1.0,False
BDD/test_510.ppm,SLIC,12.92578125,31.3469,1.4215775158658206,256.0,0.5,1.0,True
BDD/test_510.ppm,slicCC,11.80859375,28.158,1.5560701290109162,1024.0,0.05,1.0,False
BDD/test_511.ppm,SLIC,16.810546875,30.6924,1.2369001975136518,455.0,0.5,1.0,True
BDD/test_511.ppm,slicCC,12.4140625,24.4251,1.6749528005034613,1024.0,1.0,1.0,False
BDD/test_512.ppm,SLIC,13.404296875,28.1384,1.427655544222643,455.0,1.0,1.0,False
BDD/test_512.ppm,slicCC,11.458984375,24.6907,1.6700187489347196,1024.0,0.3,1.0,False
BDD/test_513.ppm,SLIC,16.609375,27.0157,1.2853951081843837,455.0,0.05,1.0,False
BDD/test_513.ppm,slicCC,12.3203125,21.9286,1.73287888395688,1024.0,0.7,1.0,False
BDD/test_514.ppm,SLIC,12.626953125,31.6174,1.3006960556844547,256.0,1.0,1.0,True
BDD/test_514.ppm,slicCC,10.287109375,26.8607,1.5965445224985761,1024.0,0.3,1.0,False
BDD/test_515.ppm,SLIC,11.955078125,30.9472,1.4507433425910798,256.0,0.05,1.0,True
BDD/test_515.ppm,slicCC,10.98828125,27.3379,1.5783860646996088,1024.0,0.1,1.0,False
BDD/test_516.ppm,SLIC,13.09375,30.1727,1.3881264916467781,455.0,0.4,1.0,True
BDD/test_516.ppm,slicCC,11.830078125,27.7864,1.536404160475483,1024.0,0.5,1.0,False
BDD/test_517.ppm,SLIC,12.3203125,30.9413,1.3113506658211795,1024.0,0.4,1.0,True
BDD/test_517.ppm,slicCC,10.30859375,28.5049,1.5672603258810156,1024.0,0.05,1.0,False
BDD/test_518.ppm,SLIC,13.951171875,30.5579,1.3274534509309814,455.0,0.05,1.0,True
BDD/test_518.ppm,slicCC,11.45703125,26.9283,1.6164336856460961,1024.0,0.4,1.0,False
BDD/test_519.ppm,SLIC,10.259765625,29.2502,1.2594707786027033,1024.0,0.4,1.0,False
BDD/test_519.ppm,slicCC,8.361328125,24.6263,1.5454333099743052,1024.0,0.7,1.0,False
BDD/test_52.ppm,SLIC,14.390625,30.2963,1.299131378935939,455.0,0.7,1.0,True
BDD/test_52.ppm,slicCC,11.625,26.2319,1.6081989247311828,1024.0,1.0,1.0,False
BDD/test_520.ppm,SLIC,13.22265625,30.334,1.3639586410635156,256.0,0.7,1.0,True
BDD/test_520.ppm,slicCC,11.486328125,25.758,1.570141132460466,1024.0,1.0,1.0,False
BDD/test_521.ppm,SLIC,13.138671875,28.0086,1.4617214211386949,455.0,0.4,1.0,False
BDD/test_521.ppm,slicCC,11.1796875,25.2329,1.71785464709993,1024.0,1.0,1.0,False
BDD/test_522.ppm,SLIC,13.6875,28.3344,1.2668378995433789,455.0,0.4,1.0,False
BDD/test_522.ppm,slicCC,11.044921875,21.8499,1.5699381078691423,1024.0,0.4,1.0,False
BDD/test_523.ppm,SLIC,14.11328125,30.7419,1.314558538610573,455.0,0.2,1.0,True
BDD/test_523.ppm,slicCC,11.66796875,26.5503,1.5900569132909272,1024.0,0.05,1.0,False
BDD/test_524.ppm,SLIC,4.7734375,31.4066,1.782733224222586,64.0,0.05,1.0,True
BDD/test_524.ppm,slicCC,6.12890625,28.0842,1.388463989802422,1024.0,0.5,1.0,False
BDD/test_525.ppm,SLIC,11.26171875,30.8796,1.3374956642386404,256.0,0.05,1.0,True
BDD/test_525.ppm,slicCC,10.029296875,26.0556,1.5018500486854918,1024.0,0.3,1.0,False
BDD/test_526.ppm,SLIC,10.732421875,31.6979,1.5477707006369428,256.0,0.2,1.0,True
BDD/test_526.ppm,slicCC,11.23046875,30.0727,1.4791304347826086,1024.0,1.0,1.0,True
BDD/test_527.ppm,SLIC,17.4765625,27.2416,1.2562583817612873,455.0,0.5,1.0,False
BDD/test_527.ppm,slicCC,13.134765625,21.7107,1.6715241635687732,1024.0,0.05,1.0,False
BDD/test_528.ppm,SLIC,9.314453125,32.1186,1.3623401132312853,256.0,0.2,1.0,True
BDD/test_528.ppm,slicCC,9.306640625,30.6947,1.3634837355718783,1024.0,0.1,1.0,True
BDD/test_529.ppm,SLIC,13.1328125,29.9147,1.4214753123140988,455.0,0.7,1.0,False
BDD/test_529.ppm,slicCC,11.6484375,26.8239,1.6026156941649898,1024.0,0.7,1.0,False
BDD/test_53.ppm,SLIC,14.814453125,26.9385,1.4332234673698088,455.0,1.0,1.0,False
BDD/test_53.ppm,slicCC,11.8203125,22.8312,1.796265697290152,1024.0,1.0,1.0,False
BDD/test_530.ppm,SLIC,11.494140625,32.3324,1.454035683942226,256.0,0.2,1.0,True
BDD/test_530.ppm,slicCC,10.796875,29.5695,1.5479377713458755,1024.0,1.0,1.0,False
BDD/test_531.ppm,SLIC,16.732421875,27.8299,1.2536477179876269,455.0,0.1,1.0,False
BDD/test_531.ppm,slicCC,12.60546875,21.5035,1.664084288813139,1024.0,1.0,1.0,False
BDD/test_532.ppm,SLIC,12.064453125,28.1214,1.4358102638821435,455.0,0.1,1.0,False
BDD/test_532.ppm,slicCC,10.455078125,25.9713,1.656827946945638,1024.0,1.0,1.0,False
BDD/test_533.ppm,SLIC,15.86328125,25.9894,1.3440039399162769,455.0,1.0,1.0,False
BDD/test_533.ppm,slicCC,12.35546875,22.4636,1.725576983876067,1024.0,0.5,1.0,False
BDD/test_534.ppm,SLIC,15.619140625,28.4306,1.331874452919845,455.0,0.7,1.0,False
BDD/test_534.ppm,slicCC,12.54296875,23.3172,1.6585175957645593,1024.0,0.4,1.0,False
BDD/test_535.ppm,SLIC,16.765625,28.83,1.2638630009319665,455.0,1.0,1.0,False
BDD/test_535.ppm,slicCC,12.85546875,23.9187,1.648283196596779,1024.0,0.7,1.0,False
BDD/test_536.ppm,SLIC,14.216796875,29.6527,1.3334249210056326,455.0,0.2,1.0,False
BDD/test_536.ppm,slicCC,11.427734375,25.6396,1.6588617330370876,1024.0,1.0,1.0,False
BDD/test_537.ppm,SLIC,15.515625,25.9701,1.3634189325276937,455.0,0.4,1.0,False
BDD/test_537.ppm,slicCC,12.423828125,21.9731,1.7027196981606665,1024.0,0.7,1.0,False
BDD/test_538.ppm,SLIC,8.5546875,31.7445,1.3858447488584476,256.0,0.1,1.0,True
BDD/test_538.ppm,slicCC,7.673828125,28.6359,1.5449223721048613,1024.0,0.05,1.0,False
BDD/test_539.ppm,SLIC,14.94921875,30.6789,1.306375751241181,455.0,0.3,1.0,True
BDD/test_539.ppm,slicCC,11.4609375,25.2574,1.7039877300613497,1024.0,1.0,1.0,False
BDD/test_54.ppm,SLIC,15.494140625,26.6948,1.3625362410185302,455.0,0.7,1.0,False
BDD/test_54.ppm,slicCC,12.71484375,22.387,1.66036866359447,1024.0,1.0,1.0,False
BDD/test_540.ppm,SLIC,17.14453125,27.4086,1.2760309865573023,455.0,1.0,1.0,False
BDD/test_540.ppm,slicCC,13.09375,22.43,1.6707935560859188,1024.0,0.05,1.0,False
BDD/test_541.ppm,SLIC,18.2265625,27.6082,1.2255679382768967,455.0,0.05,1.0,False
BDD/test_541.ppm,slicCC,12.966796875,21.1614,1.722699201687001,1024.0,0.4,1.0,False
BDD/test_542.ppm,SLIC,10.740234375,31.3686,1.386797599563557,455.0,0.5,1.0,True
BDD/test_542.ppm,slicCC,10.2890625,29.2726,1.4476082004555808,1024.0,0.05,1.0,False
BDD/test_543.ppm,SLIC,10.4609375,31.3444,1.4202763256161315,256.0,0.5,1.0,True
BDD/test_543.ppm,slicCC,9.966796875,26.2811,1.4906917499510093,1024.0,0.05,1.0,False
BDD/test_544.ppm,SLIC,18.8046875,25.754,1.231719983381803,455.0,0.7,1.0,False
BDD/test_544.ppm,slicCC,13.3359375,19.0025,1.7368189806678382,1024.0,1.0,1.0,False
BDD/test_545.ppm,SLIC,14.857421875,29.4525,1.3378467201261997,455.0,0.7,1.0,False
BDD/test_545.ppm,slicCC,11.931640625,24.981,1.6659027664102144,1024.0,0.4,1.0,False
BDD/test_546.ppm,SLIC,14.572265625,27.7481,1.3030424876021982,455.0,1.0,1.0,False
BDD/test_546.ppm,slicCC,11.857421875,23.543,1.6013836270795585,1024.0,1.0,1.0,False
BDD/test_547.ppm,SLIC,11.453125,31.9347,1.3818212824010914,256.0,0.7,1.0,True
BDD/test_547.ppm,slicCC,10.56640625,28.5629,1.4977818853974123,1024.0,0.3,1.0,False
BDD/test_548.ppm,SLIC,12.45703125,30.3158,1.2331451865788647,1024.0,0.05,1.0,True
BDD/test_548.ppm,slicCC,10.130859375,22.5166,1.5162907268170427,1024.0,1.0,1.0,False
BDD/test_549.ppm,SLIC,17.6484375,28.8494,1.216356795042054,455.0,0.5,1.0,False
BDD/test_549.ppm,slicCC,12.83984375,23.1041,1.6718892607240645,1024.0,1.0,1.0,False
BDD/test_55.ppm,SLIC,14.54296875,28.7034,1.3126510878323931,455.0,0.7,1.0,False
BDD/test_55.ppm,slicCC,12.052734375,24.6603,1.5838599902771027,1024.0,1.0,1.0,False
BDD/test_550.ppm,SLIC,15.501953125,29.3777,1.309058838352022,455.0,0.2,1.0,False
BDD/test_550.ppm,slicCC,12.099609375,24.6647,1.6771589991928975,1024.0,1.0,1.0,False
BDD/test_551.ppm,SLIC,14.208984375,30.3737,1.2898969072164947,455.0,0.2,1.0,True
BDD/test_551.ppm,slicCC,11.1484375,23.4363,1.6440084092501752,1024.0,0.7,1.0,False
BDD/test_552.ppm,SLIC,16.9453125,29.0061,1.1968649147072383,455.0,0.4,1.0,False
BDD/test_552.ppm,slicCC,12.4609375,21.8425,1.6275862068965516,1024.0,0.05,1.0,False
BDD/test_553.ppm,SLIC,15.951171875,28.6079,1.3023141912574996,455.0,0.2,1.0,False
BDD/test_553.ppm,slicCC,12.068359375,23.8211,1.7213141284997573,1024.0,0.3,1.0,False
BDD/test_554.ppm,SLIC,15.73828125,31.1153,1.160337552742616,455.0,0.4,1.0,True
BDD/test_554.ppm,slicCC,11.7734375,24.7732,1.551094890510949,1024.0,1.0,1.0,False
BDD/test_555.ppm,SLIC,17.69140625,26.637,1.230293663060278,455.0,1.0,1.0,False
BDD/test_555.ppm,slicCC,12.423828125,20.8569,1.7519257978305298,1024.0,0.4,1.0,False
BDD/test_556.ppm,SLIC,15.716796875,28.4196,1.3161426618615633,455.0,0.5,1.0,False
BDD/test_556.ppm,slicCC,12.466796875,23.1048,1.6592511358295472,1024.0,1.0,1.0,False
BDD/test_557.ppm,SLIC,16.13671875,29.3176,1.2737835875090777,455.0,1.0,1.0,False
BDD/test_557.ppm,slicCC,12.515625,24.9839,1.642322097378277,1024.0,0.4,1.0,False
BDD/test_558.ppm,SLIC,13.072265625,27.1786,1.3390109069176752,455.0,0.4,1.0,False
BDD/test_558.ppm,slicCC,10.923828125,22.827,1.6023600929733595,1024.0,0.7,1.0,False
BDD/test_559.ppm,SLIC,16.48046875,26.0286,1.304811566721972,1024.0,1.0,1.0,False
BDD/test_559.ppm,slicCC,12.65234375,21.4553,1.6995986415560358,1024.0,1.0,1.0,False
BDD/test_56.ppm,SLIC,10.576171875,30.52,1.434349030470914,256.0,0.5,1.0,True
BDD/test_56.ppm,slicCC,10.587890625,26.938,1.4327614831211954,1024.0,1.0,1.0,False
BDD/test_560.ppm,SLIC,13.64453125,27.5583,1.4215574005153164,455.0,1.0,1.0,False
BDD/test_560.ppm,slicCC,11.5859375,25.0974,1.6741402562373566,1024.0,0.4,1.0,False
BDD/test_561.ppm,SLIC,4.515625,32.1952,2.2560553633217992,64.0,0.05,1.0,True
BDD/test_561.ppm,slicCC,7.408203125,32.8895,1.375164777221197,455.0,0.5,1.0,True
BDD/test_562.ppm,SLIC,16.775390625,27.8778,1.273256490860403,455.0,1.0,1.0,False
BDD/test_562.ppm,slicCC,12.287109375,21.541,1.7383563821332062,1024.0,1.0,1.0,False
BDD/test_563.ppm,SLIC,9.12109375,30.7352,1.3832976445396146,256.0,0.3,1.0,True
BDD/test_563.ppm,slicCC,8.689453125,26.6303,1.4520116880197798,1024.0,0.7,1.0,False
BDD/test_564.ppm,SLIC,7.625,33.3245,1.4820696721311475,256.0,0.1,1.0,True
BDD/test_564.ppm,slicCC,5.54296875,30.6571,2.0387596899224807,256.0,0.05,2.0,True
BDD/test_565.ppm,SLIC,11.03515625,31.6818,1.4546902654867258,256.0,0.05,1.0,True
BDD/test_565.ppm,slicCC,10.615234375,27.4389,1.5122355105795768,1024.0,1.0,1.0,False
BDD/test_566.ppm,SLIC,13.130859375,29.2604,1.274728543804849,455.0,0.5,1.0,False
BDD/test_566.ppm,slicCC,10.359375,23.6177,1.615761689291101,1024.0,0.2,1.0,False
BDD/test_567.ppm,SLIC,10.50390625,30.466,1.5879509111193753,256.0,0.05,1.0,True
BDD/test_567.ppm,slicCC,10.927734375,29.4737,1.5263628239499554,1024.0,0.4,1.0,False
BDD/test_568.ppm,SLIC,16.421875,25.6524,1.3499048525214081,455.0,0.3,1.0,False
BDD/test_568.ppm,slicCC,12.515625,21.019,1.771223470661673,1024.0,1.0,1.0,False
BDD/test_569.ppm,SLIC,15.318359375,29.0938,1.3119979599642995,455.0,0.4,1.0,False
BDD/test_569.ppm,slicCC,12.40234375,25.4082,1.6204724409448819,1024.0,1.0,1.0,False
BDD/test_57.ppm,SLIC,6.857421875,31.398,1.808601538023355,64.0,0.1,1.0,True
BDD/test_57.ppm,slicCC,8.54296875,30.6856,1.4517604023776862,1024.0,0.05,1.0,True
BDD/test_570.ppm,SLIC,14.98046875,29.2805,1.3258148631029987,455.0,1.0,1.0,False
BDD/test_570.ppm,slicCC,12.130859375,24.7283,1.6372564804379326,1024.0,0.3,1.0,False
BDD/test_571.ppm,SLIC,14.501953125,30.1234,1.3142087542087542,455.0,0.4,1.0,True
BDD/test_571.ppm,slicCC,12.033203125,26.6477,1.5838337932153872,1024.0,0.5,1.0,False
BDD/test_572.ppm,SLIC,9.91015625,31.5873,1.337603468663776,256.0,0.4,1.0,True
BDD/test_572.ppm,slicCC,9.08984375,27.2208,1.4583154275891705,1024.0,0.7,1.0,False
BDD/test_573.ppm,SLIC,13.978515625,29.0579,1.329886824088305,1024.0,1.0,1.0,False
BDD/test_573.ppm,slicCC,11.48828125,26.1181,1.6181570894253656,1024.0,0.5,1.0,False
BDD/test_574.ppm,SLIC,17.064453125,27.5827,1.2837358360993476,455.0,0.3,1.0,False
BDD/test_574.ppm,slicCC,12.388671875,21.3135,1.7682484628724577,1024.0,0.7,1.0,False
BDD/test_575.ppm,SLIC,16.14453125,28.4806,1.3331720300024195,455.0,1.0,1.0,False
BDD/test_575.ppm,slicCC,12.55078125,22.8929,1.7149081854964208,1024.0,1.0,1.0,False
BDD/test_576.ppm,SLIC,13.18359375,31.2088,1.2783703703703704,455.0,1.0,1.0,True
BDD/test_576.ppm,slicCC,11.1015625,27.3552,1.5181210415200563,1024.0,0.7,1.0,False
BDD/test_577.ppm,SLIC,13.21484375,31.1671,1.371415903044635,455.0,0.7,1.0,True
BDD/test_577.ppm,slicCC,11.26171875,27.8744,1.609261186264308,1024.0,1.0,1.0,False
BDD/test_578.ppm,SLIC,17.466796875,30.0377,1.2179358157217937,455.0,0.4,1.0,True
BDD/test_578.ppm,slicCC,12.802734375,23.5954,1.661632341723875,1024.0,0.3,1.0,False
BDD/test_579.ppm,SLIC,12.009765625,30.8083,1.3426573426573427,256.0,0.2,1.0,True
BDD/test_579.ppm,slicCC,10.23046875,27.1449,1.5761741122565864,1024.0,0.1,1.0,False
BDD/test_58.ppm,SLIC,14.90625,29.0709,1.3321540880503144,455.0,0.2,1.0,False
BDD/test_58.ppm,slicCC,11.69921875,23.9761,1.6973288814691152,1024.0,1.0,1.0,False
BDD/test_580.ppm,SLIC,11.3671875,32.8675,1.3109965635738832,256.0,0.3,1.0,True
BDD/test_580.ppm,slicCC,10.41796875,29.4776,1.4304461942257218,1024.0,0.7,1.0,False
BDD/test_581.ppm,SLIC,15.9453125,29.4586,1.2597991180793728,455.0,0.05,1.0,False
BDD/test_581.ppm,slicCC,11.888671875,23.5359,1.6896665023821258,1024.0,0.2,1.0,False
BDD/test_582.ppm,SLIC,13.99609375,28.9914,1.2994697181133128,1024.0,0.05,1.0,False
BDD/test_582.ppm,slicCC,11.16796875,25.4147,1.6285414480587619,1024.0,0.05,1.0,False
BDD/test_583.ppm,SLIC,16.408203125,29.0129,1.2494941078443043,455.0,0.3,1.0,False
BDD/test_583.ppm,slicCC,12.564453125,24.3931,1.6317425773356133,1024.0,0.05,1.0,False
BDD/test_584.ppm,SLIC,11.580078125,30.5324,1.5053128689492326,256.0,0.7,1.0,True
BDD/test_584.ppm,slicCC,11.23046875,28.6287,1.5521739130434782,1024.0,0.5,1.0,False
BDD/test_585.ppm,SLIC,15.732421875,29.309,1.3058969584109248,455.0,0.4,1.0,False
BDD/test_585.ppm,slicCC,12.5,24.5927,1.64359375,1024.0,1.0,1.0,False
BDD/test_586.ppm,SLIC,11.064453125,30.781,1.557811120917917,256.0,0.3,1.0,True
BDD/test_586.ppm,slicCC,10.78125,28.1711,1.598731884057971,1024.0,0.4,1.0,False
BDD/test_587.ppm,SLIC,13.095703125,30.1254,1.374944071588367,455.0,1.0,1.0,True
BDD/test_587.ppm,slicCC,10.837890625,26.4008,1.6613804289061092,1024.0,0.7,1.0,False
BDD/test_588.ppm,SLIC,7.802734375,30.9176,1.8728410513141427,64.0,1.0,3.0,True
